epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
550,1466,0.81493,0.42492,0.84894,0.9425,0.92857,0.95573,0.69387,0.98378,0.47291,0.90169,0.00091298,0.00091298,0.00091298
551,1468.3,0.8248,0.43425,0.85446,0.93936,0.93206,0.95518,0.68487,1.00378,0.4753,0.90531,0.000911,0.000911,0.000911
552,1470.72,0.84276,0.44459,0.86258,0.94418,0.92269,0.95081,0.67825,1.00384,0.47889,0.90585,0.00090902,0.00090902,0.00090902
553,1473.31,0.86391,0.44369,0.86359,0.94604,0.92208,0.9503,0.67387,0.99649,0.47778,0.91048,0.00090704,0.00090704,0.00090704
554,1475.78,0.82509,0.42883,0.84565,0.93506,0.92338,0.94759,0.65521,1.04,0.48882,0.92908,0.00090506,0.00090506,0.00090506
555,1478.26,0.83751,0.43649,0.84551,0.9278,0.92339,0.94764,0.65599,1.03494,0.49009,0.92745,0.00090308,0.00090308,0.00090308
556,1480.85,0.85701,0.4433,0.86001,0.9259,0.93041,0.95032,0.68113,0.99809,0.4771,0.91151,0.0009011,0.0009011,0.0009011
557,1483.76,0.87218,0.45075,0.85774,0.93453,0.92641,0.95234,0.66982,1.03201,0.48182,0.91861,0.00089912,0.00089912,0.00089912
558,1486.23,0.8734,0.44622,0.85955,0.93178,0.91652,0.95021,0.67177,1.03012,0.48723,0.9134,0.00089714,0.00089714,0.00089714
559,1488.68,0.82348,0.42952,0.84801,0.92341,0.92338,0.94945,0.67514,1.01636,0.48614,0.90957,0.00089516,0.00089516,0.00089516
560,1491.03,0.79966,0.42911,0.8496,0.93299,0.91688,0.9503,0.66136,1.04128,0.49278,0.9186,0.00089318,0.00089318,0.00089318
561,1493.58,0.823,0.42874,0.84076,0.93812,0.92251,0.95347,0.66675,1.02558,0.48536,0.91842,0.0008912,0.0008912,0.0008912
562,1495.94,0.8324,0.43126,0.85859,0.93445,0.92597,0.95489,0.66182,1.0499,0.48386,0.92585,0.00088922,0.00088922,0.00088922
563,1498.35,0.83805,0.42978,0.85494,0.92863,0.9355,0.95433,0.66673,1.03636,0.48206,0.92102,0.00088724,0.00088724,0.00088724
564,1500.88,0.86424,0.43973,0.85338,0.92532,0.9342,0.95194,0.66165,1.06069,0.4842,0.92531,0.00088526,0.00088526,0.00088526
565,1503.26,0.82711,0.42822,0.85468,0.93344,0.92944,0.95268,0.66058,1.06772,0.48655,0.92844,0.00088328,0.00088328,0.00088328
566,1505.79,0.90252,0.4613,0.85593,0.92959,0.9316,0.95221,0.66644,1.0326,0.48828,0.91872,0.0008813,0.0008813,0.0008813
567,1508.56,0.84419,0.43663,0.85531,0.93002,0.9303,0.95169,0.65747,1.04025,0.49257,0.92363,0.00087932,0.00087932,0.00087932
568,1510.98,0.83498,0.44092,0.84886,0.93862,0.929,0.95196,0.6407,1.09671,0.4937,0.94144,0.00087734,0.00087734,0.00087734
569,1513.35,0.82988,0.43763,0.84801,0.94112,0.92723,0.95247,0.65495,1.05917,0.48776,0.93033,0.00087536,0.00087536,0.00087536
570,1515.75,0.85074,0.43662,0.85121,0.93895,0.92552,0.95371,0.65508,1.05091,0.48574,0.92752,0.00087338,0.00087338,0.00087338
571,1518.16,0.82041,0.43027,0.84783,0.94292,0.92468,0.95238,0.65194,1.06667,0.4877,0.93099,0.0008714,0.0008714,0.0008714
572,1520.64,0.85403,0.43471,0.85075,0.93922,0.92251,0.95146,0.65684,1.0532,0.49374,0.92107,0.00086942,0.00086942,0.00086942
573,1523.01,0.84016,0.43186,0.8465,0.93706,0.92078,0.9508,0.6627,1.02443,0.49169,0.91305,0.00086744,0.00086744,0.00086744
574,1525.5,0.83863,0.4375,0.85301,0.94094,0.92381,0.95071,0.67185,1.01146,0.4821,0.91061,0.00086546,0.00086546,0.00086546
575,1527.92,0.84228,0.42831,0.84945,0.94024,0.91943,0.95095,0.67353,0.99738,0.47885,0.90725,0.00086348,0.00086348,0.00086348
576,1530.67,0.86744,0.43849,0.8509,0.94078,0.92251,0.95048,0.68172,0.9873,0.47793,0.9038,0.0008615,0.0008615,0.0008615
577,1533.13,0.89489,0.44953,0.8638,0.94118,0.92078,0.95098,0.68035,0.99672,0.47812,0.90591,0.00085952,0.00085952,0.00085952
578,1535.5,0.85053,0.43032,0.85131,0.94078,0.91818,0.94942,0.66756,1.03775,0.48458,0.91454,0.00085754,0.00085754,0.00085754
579,1537.86,0.83889,0.43812,0.85108,0.93308,0.92346,0.94953,0.68035,0.99865,0.4826,0.90578,0.00085556,0.00085556,0.00085556
580,1540.17,0.82663,0.43328,0.84899,0.93055,0.92811,0.95179,0.67367,1.02217,0.48099,0.91421,0.00085358,0.00085358,0.00085358
581,1542.46,0.82027,0.43167,0.8539,0.93632,0.92291,0.95234,0.66755,1.04663,0.48074,0.92257,0.0008516,0.0008516,0.0008516
582,1544.81,0.8562,0.43909,0.85198,0.94056,0.91861,0.95225,0.67149,1.03162,0.4758,0.91639,0.00084962,0.00084962,0.00084962
583,1547.1,0.84042,0.43614,0.85599,0.93889,0.91948,0.95183,0.66803,1.04486,0.48058,0.91814,0.00084764,0.00084764,0.00084764
584,1549.48,0.81663,0.42881,0.85669,0.94009,0.92385,0.95235,0.65684,1.07885,0.48209,0.93098,0.00084566,0.00084566,0.00084566
585,1551.89,0.8343,0.42855,0.85139,0.94193,0.92424,0.95187,0.66114,1.06128,0.47773,0.92619,0.00084368,0.00084368,0.00084368
586,1554.76,0.83048,0.42478,0.84909,0.94012,0.91753,0.95171,0.64534,1.10713,0.49637,0.93858,0.0008417,0.0008417,0.0008417
587,1557.23,0.80198,0.42188,0.83905,0.93833,0.91552,0.95167,0.65846,1.07003,0.49512,0.92479,0.00083972,0.00083972,0.00083972
588,1559.67,0.85744,0.43548,0.86161,0.94481,0.919,0.95234,0.65297,1.08611,0.49756,0.92787,0.00083774,0.00083774,0.00083774
589,1562.01,0.85059,0.42811,0.85052,0.94127,0.92554,0.95306,0.64842,1.10868,0.50096,0.933,0.00083576,0.00083576,0.00083576
590,1564.34,0.81021,0.43214,0.84682,0.93996,0.92847,0.95314,0.68999,0.99443,0.47103,0.90359,0.00083378,0.00083378,0.00083378
591,1566.6,0.77013,0.4074,0.84518,0.93764,0.92987,0.9545,0.69717,0.97891,0.46663,0.90005,0.0008318,0.0008318,0.0008318
592,1569.03,0.80725,0.42018,0.84457,0.93587,0.92236,0.95352,0.70685,0.94467,0.46241,0.89431,0.00082982,0.00082982,0.00082982
593,1571.28,0.79508,0.41444,0.85486,0.94218,0.91709,0.95312,0.70844,0.93873,0.46243,0.89341,0.00082784,0.00082784,0.00082784
594,1573.68,0.78084,0.41328,0.84068,0.93121,0.91818,0.95242,0.69783,0.97247,0.4747,0.89685,0.00082586,0.00082586,0.00082586
595,1576.17,0.87586,0.44721,0.85777,0.93595,0.91515,0.95224,0.69239,0.98504,0.47868,0.90015,0.00082388,0.00082388,0.00082388
596,1578.63,0.84782,0.43422,0.84648,0.93374,0.92734,0.95372,0.68435,1.00536,0.47766,0.90589,0.0008219,0.0008219,0.0008219
597,1581.16,0.78128,0.40766,0.8369,0.92886,0.92468,0.95217,0.68714,0.99079,0.47812,0.90189,0.00081992,0.00081992,0.00081992
598,1583.61,0.85462,0.43405,0.84863,0.93219,0.92831,0.95128,0.67799,1.00979,0.4857,0.90538,0.00081794,0.00081794,0.00081794
599,1585.94,0.82319,0.42508,0.85252,0.93313,0.93033,0.95212,0.68113,1.00052,0.47937,0.90482,0.00081596,0.00081596,0.00081596
600,1588.35,0.82573,0.42518,0.84727,0.93985,0.91991,0.95253,0.68028,0.99718,0.47305,0.90352,0.00081398,0.00081398,0.00081398
601,1590.73,0.83491,0.42794,0.85284,0.93151,0.929,0.95332,0.67184,1.01879,0.47165,0.91058,0.000812,0.000812,0.000812
602,1593.19,0.83046,0.42752,0.84711,0.93276,0.92944,0.95419,0.67013,1.01204,0.47404,0.91559,0.00081002,0.00081002,0.00081002
603,1595.5,0.8183,0.42326,0.84903,0.9356,0.92453,0.95416,0.66571,1.02199,0.48121,0.9163,0.00080804,0.00080804,0.00080804
604,1597.78,0.81154,0.43349,0.85381,0.93445,0.92165,0.9531,0.66695,1.01841,0.48582,0.91526,0.00080606,0.00080606,0.00080606
605,1600.13,0.80153,0.42589,0.84816,0.94452,0.91126,0.95219,0.67292,1.00266,0.47921,0.9109,0.00080408,0.00080408,0.00080408
606,1602.5,0.80262,0.4162,0.84918,0.94452,0.91385,0.95221,0.67887,0.98728,0.47775,0.90574,0.0008021,0.0008021,0.0008021
607,1605.17,0.83353,0.4322,0.85661,0.94369,0.91385,0.95118,0.68081,0.98566,0.47603,0.90675,0.00080012,0.00080012,0.00080012
608,1607.61,0.84394,0.42993,0.84799,0.94779,0.91775,0.95196,0.66241,1.05028,0.47912,0.92364,0.00079814,0.00079814,0.00079814
609,1609.96,0.84182,0.43966,0.85545,0.94353,0.91864,0.95192,0.66622,1.03486,0.47675,0.92029,0.00079616,0.00079616,0.00079616
610,1612.29,0.79688,0.41355,0.84434,0.93837,0.92597,0.95261,0.67637,1.01865,0.47241,0.91145,0.00079418,0.00079418,0.00079418
611,1614.72,0.79712,0.41646,0.84521,0.93983,0.92294,0.95252,0.67119,1.03525,0.47524,0.91544,0.0007922,0.0007922,0.0007922
612,1617.16,0.82666,0.43607,0.84363,0.93204,0.92619,0.95124,0.66947,1.02438,0.47708,0.91666,0.00079022,0.00079022,0.00079022
613,1619.46,0.78717,0.4179,0.85136,0.93109,0.93,0.9501,0.66386,1.04026,0.48082,0.92202,0.00078824,0.00078824,0.00078824
614,1621.89,0.80104,0.41526,0.84685,0.93725,0.92294,0.94942,0.66118,1.05576,0.48516,0.92424,0.00078626,0.00078626,0.00078626
615,1624.55,0.8755,0.44018,0.85167,0.93567,0.91515,0.94798,0.6609,1.04932,0.48798,0.92446,0.00078428,0.00078428,0.00078428
616,1627.02,0.7808,0.41453,0.83982,0.93899,0.91558,0.95016,0.64772,1.0757,0.4959,0.93773,0.0007823,0.0007823,0.0007823
617,1629.87,0.79974,0.42492,0.8457,0.93214,0.92078,0.9495,0.644,1.08065,0.49515,0.9372,0.00078032,0.00078032,0.00078032
618,1632.24,0.8778,0.4467,0.86435,0.92712,0.92987,0.95099,0.64715,1.07214,0.4933,0.92926,0.00077834,0.00077834,0.00077834
619,1634.56,0.8288,0.43427,0.85767,0.9327,0.9239,0.94826,0.63723,1.11506,0.50081,0.9398,0.00077636,0.00077636,0.00077636
620,1637,0.79969,0.41246,0.84695,0.94177,0.92251,0.95089,0.65062,1.09062,0.49148,0.93422,0.00077438,0.00077438,0.00077438
621,1639.51,0.84753,0.4279,0.85174,0.93696,0.9265,0.95031,0.66153,1.06278,0.48309,0.92662,0.0007724,0.0007724,0.0007724
622,1642.14,0.81935,0.42455,0.83768,0.94363,0.92751,0.95115,0.67202,1.03401,0.47621,0.91473,0.00077042,0.00077042,0.00077042
623,1644.58,0.7961,0.42051,0.84495,0.94144,0.92814,0.95078,0.68045,1.0166,0.47308,0.91206,0.00076844,0.00076844,0.00076844
624,1647.09,0.83406,0.42776,0.8551,0.94305,0.92208,0.95086,0.6818,1.01899,0.47314,0.91245,0.00076646,0.00076646,0.00076646
625,1649.54,0.83105,0.42463,0.84032,0.9365,0.92814,0.95079,0.67906,1.02499,0.47586,0.91402,0.00076448,0.00076448,0.00076448
626,1651.9,0.78873,0.40726,0.85077,0.94856,0.90998,0.94993,0.66908,1.03443,0.48155,0.91704,0.0007625,0.0007625,0.0007625
627,1654.92,0.82142,0.43669,0.85547,0.94791,0.90693,0.9488,0.65646,1.07183,0.48876,0.92772,0.00076052,0.00076052,0.00076052
628,1657.43,0.79698,0.41794,0.84926,0.9396,0.91589,0.94794,0.66746,1.03157,0.48575,0.91401,0.00075854,0.00075854,0.00075854
629,1659.8,0.82904,0.42899,0.8425,0.93883,0.91695,0.94826,0.66879,1.02482,0.48666,0.91261,0.00075656,0.00075656,0.00075656
630,1662.38,0.89379,0.45173,0.8563,0.93816,0.91952,0.94716,0.66566,1.03234,0.48453,0.92176,0.00075458,0.00075458,0.00075458
631,1664.83,0.82481,0.42618,0.84964,0.94084,0.91558,0.94677,0.6558,1.04647,0.48706,0.93186,0.0007526,0.0007526,0.0007526
632,1667.33,0.83674,0.4254,0.84846,0.93568,0.91905,0.94885,0.64973,1.0454,0.4888,0.93298,0.00075062,0.00075062,0.00075062
633,1669.63,0.80574,0.43011,0.85045,0.93227,0.91767,0.94936,0.65266,1.04003,0.49221,0.92737,0.00074864,0.00074864,0.00074864
634,1672.08,0.81894,0.43693,0.85343,0.93419,0.91905,0.94887,0.65885,1.04026,0.48491,0.92493,0.00074666,0.00074666,0.00074666
635,1674.69,0.83281,0.4277,0.84307,0.93517,0.91775,0.95046,0.65927,1.04377,0.48538,0.92406,0.00074468,0.00074468,0.00074468
636,1677.05,0.82895,0.43169,0.84471,0.94472,0.91732,0.95085,0.66329,1.04171,0.4878,0.91877,0.0007427,0.0007427,0.0007427
637,1679.73,0.8345,0.43365,0.84392,0.9423,0.91861,0.94938,0.67234,1.02694,0.48073,0.91335,0.00074072,0.00074072,0.00074072
638,1682.18,0.82339,0.42336,0.85147,0.94552,0.9091,0.95031,0.68293,0.98481,0.48074,0.90246,0.00073874,0.00073874,0.00073874
639,1684.72,0.8829,0.45409,0.85951,0.94575,0.90952,0.94958,0.68266,0.98241,0.47584,0.90366,0.00073676,0.00073676,0.00073676
640,1687.21,0.80765,0.42154,0.84329,0.94399,0.91193,0.94969,0.67949,0.98827,0.47095,0.90843,0.00073478,0.00073478,0.00073478
641,1689.59,0.78176,0.41935,0.84117,0.9444,0.91126,0.94879,0.68311,0.98316,0.4735,0.90512,0.0007328,0.0007328,0.0007328
642,1692.04,0.81148,0.41872,0.84342,0.94787,0.91309,0.95046,0.67968,0.99204,0.47458,0.91024,0.00073082,0.00073082,0.00073082
643,1694.49,0.80193,0.42636,0.8432,0.94467,0.91651,0.95032,0.67535,1.0048,0.47619,0.9163,0.00072884,0.00072884,0.00072884
644,1696.83,0.78487,0.42207,0.83973,0.94448,0.91688,0.95125,0.66782,1.02581,0.47763,0.92392,0.00072686,0.00072686,0.00072686
645,1699.19,0.77046,0.40409,0.83779,0.94431,0.91754,0.95108,0.6682,1.02532,0.47594,0.92372,0.00072488,0.00072488,0.00072488
646,1701.83,0.82972,0.42531,0.84884,0.94677,0.91732,0.95127,0.66917,1.01972,0.47375,0.91913,0.0007229,0.0007229,0.0007229
647,1704.69,0.77621,0.40431,0.83928,0.9391,0.92208,0.95134,0.6756,1.0022,0.46966,0.91366,0.00072092,0.00072092,0.00072092
648,1707.15,0.792,0.41689,0.83641,0.94394,0.91844,0.95024,0.66642,1.03671,0.47955,0.91925,0.00071894,0.00071894,0.00071894
649,1709.58,0.77453,0.40976,0.84503,0.93722,0.92208,0.95008,0.66738,1.0313,0.47677,0.91749,0.00071696,0.00071696,0.00071696
650,1711.99,0.77977,0.40711,0.84544,0.93822,0.92037,0.94897,0.67124,1.01145,0.47659,0.91544,0.00071498,0.00071498,0.00071498
651,1714.47,0.78117,0.41084,0.83871,0.93835,0.92641,0.95082,0.65951,1.04875,0.48776,0.92776,0.000713,0.000713,0.000713
652,1716.97,0.83432,0.42164,0.84424,0.94289,0.92338,0.95063,0.64686,1.0859,0.48945,0.94107,0.00071102,0.00071102,0.00071102
653,1719.43,0.81326,0.42146,0.8489,0.94405,0.92035,0.95089,0.65754,1.05069,0.48021,0.92945,0.00070904,0.00070904,0.00070904
654,1722.01,0.80975,0.41937,0.84136,0.94269,0.92165,0.95163,0.66389,1.03809,0.47654,0.92226,0.00070706,0.00070706,0.00070706
655,1724.34,0.80469,0.42089,0.8585,0.94362,0.92012,0.95118,0.66139,1.04459,0.47538,0.92356,0.00070508,0.00070508,0.00070508
656,1726.83,0.81608,0.4207,0.84187,0.94087,0.92299,0.95115,0.67527,1.00588,0.46735,0.91222,0.0007031,0.0007031,0.0007031
657,1729.8,0.79626,0.41287,0.83602,0.93933,0.92498,0.95233,0.67788,1.00554,0.47068,0.90915,0.00070112,0.00070112,0.00070112
658,1732.38,0.82373,0.42217,0.84663,0.93616,0.92689,0.95336,0.69128,0.99301,0.46964,0.9024,0.00069914,0.00069914,0.00069914
659,1734.83,0.82979,0.42434,0.85369,0.9367,0.92244,0.95259,0.69234,0.9871,0.46951,0.90109,0.00069716,0.00069716,0.00069716
660,1737.36,0.76965,0.40802,0.84037,0.94622,0.90866,0.95041,0.68485,1.00036,0.47218,0.90645,0.00069518,0.00069518,0.00069518
661,1739.8,0.77155,0.40726,0.85186,0.94523,0.90866,0.94936,0.68101,1.00922,0.47513,0.91033,0.0006932,0.0006932,0.0006932
662,1742.25,0.82328,0.41719,0.86742,0.93859,0.91429,0.95019,0.68617,1.006,0.4734,0.90374,0.00069122,0.00069122,0.00069122
663,1744.77,0.79959,0.42182,0.84258,0.92879,0.92554,0.95165,0.6871,1.00694,0.47176,0.90347,0.00068924,0.00068924,0.00068924
664,1747.15,0.781,0.41049,0.84051,0.93479,0.92463,0.951,0.68622,1.0012,0.46763,0.90713,0.00068726,0.00068726,0.00068726
665,1749.6,0.82122,0.42571,0.85581,0.93425,0.92121,0.94995,0.67539,1.02233,0.47451,0.91412,0.00068528,0.00068528,0.00068528
666,1753.06,0.84974,0.43183,0.86059,0.93705,0.91342,0.94843,0.66501,1.03449,0.48419,0.91493,0.0006833,0.0006833,0.0006833
667,1755.62,0.80606,0.42176,0.84379,0.93321,0.91429,0.94769,0.67126,1.02278,0.4827,0.9121,0.00068132,0.00068132,0.00068132
668,1758.15,0.8097,0.41635,0.84304,0.93376,0.91541,0.9466,0.66046,1.04374,0.48794,0.92092,0.00067934,0.00067934,0.00067934
669,1760.69,0.83572,0.42513,0.85335,0.93879,0.91623,0.94763,0.64819,1.07089,0.49369,0.9282,0.00067736,0.00067736,0.00067736
670,1763.06,0.80994,0.41827,0.85662,0.93193,0.91868,0.9497,0.66346,1.03377,0.48081,0.91714,0.00067538,0.00067538,0.00067538
671,1765.61,0.82405,0.42272,0.84833,0.93021,0.92121,0.95012,0.66415,1.03524,0.48107,0.91605,0.0006734,0.0006734,0.0006734
672,1768.1,0.75831,0.40145,0.84408,0.93486,0.92035,0.95155,0.64586,1.09302,0.49161,0.92946,0.00067142,0.00067142,0.00067142
673,1770.54,0.81076,0.42042,0.84837,0.92767,0.93203,0.95175,0.65334,1.07841,0.49061,0.92766,0.00066944,0.00066944,0.00066944
674,1773.18,0.81375,0.41626,0.84472,0.93144,0.929,0.95151,0.66813,1.0307,0.48052,0.91801,0.00066746,0.00066746,0.00066746
675,1776.18,0.78633,0.40485,0.84015,0.93247,0.92597,0.95161,0.66164,1.04163,0.48613,0.91939,0.00066548,0.00066548,0.00066548
676,1778.51,0.77667,0.41128,0.84929,0.93801,0.92369,0.95124,0.65794,1.04668,0.48661,0.9185,0.0006635,0.0006635,0.0006635
677,1781.02,0.7983,0.40797,0.83853,0.93972,0.91861,0.94971,0.65983,1.04115,0.48589,0.91778,0.00066152,0.00066152,0.00066152
678,1783.55,0.8223,0.41891,0.8381,0.9313,0.91549,0.94571,0.64401,1.09321,0.50459,0.93053,0.00065954,0.00065954,0.00065954
679,1786.05,0.82001,0.43024,0.84645,0.92892,0.91649,0.94478,0.63887,1.1026,0.50759,0.93292,0.00065756,0.00065756,0.00065756
680,1788.46,0.80546,0.41208,0.8557,0.93877,0.91596,0.94773,0.65628,1.06191,0.49293,0.92179,0.00065558,0.00065558,0.00065558
681,1790.93,0.8059,0.41135,0.84009,0.93945,0.91343,0.94782,0.65937,1.057,0.49239,0.9196,0.0006536,0.0006536,0.0006536
682,1793.21,0.80751,0.41621,0.85032,0.9405,0.91861,0.94991,0.66007,1.06532,0.49127,0.921,0.00065162,0.00065162,0.00065162
683,1795.53,0.77629,0.40245,0.84035,0.94067,0.91991,0.95201,0.66863,1.04337,0.48117,0.91692,0.00064964,0.00064964,0.00064964
684,1798.03,0.80043,0.41227,0.845,0.94437,0.91775,0.95183,0.66911,1.03193,0.4748,0.91572,0.00064766,0.00064766,0.00064766
685,1800.67,0.77835,0.40341,0.83879,0.94021,0.92078,0.95247,0.66121,1.05782,0.48092,0.92161,0.00064568,0.00064568,0.00064568
686,1803.63,0.79801,0.41102,0.8457,0.94297,0.91991,0.95236,0.66646,1.05374,0.47908,0.9197,0.0006437,0.0006437,0.0006437
687,1805.87,0.79429,0.40745,0.86323,0.94098,0.91732,0.95072,0.66694,1.04758,0.4795,0.91679,0.00064172,0.00064172,0.00064172
688,1808.41,0.79968,0.41483,0.84245,0.94452,0.9138,0.95027,0.67468,1.02384,0.47525,0.90955,0.00063974,0.00063974,0.00063974
689,1810.85,0.77367,0.39419,0.84524,0.94524,0.91157,0.95068,0.67662,1.01935,0.47389,0.90885,0.00063776,0.00063776,0.00063776
690,1813.42,0.78955,0.41307,0.84494,0.93915,0.91645,0.95148,0.66403,1.0583,0.48226,0.91801,0.00063578,0.00063578,0.00063578
691,1815.79,0.78403,0.41127,0.83763,0.94065,0.91429,0.9507,0.66823,1.04861,0.47901,0.91589,0.0006338,0.0006338,0.0006338
692,1818.26,0.83033,0.42224,0.84607,0.93897,0.91247,0.94925,0.67867,1.00804,0.47199,0.90916,0.00063182,0.00063182,0.00063182
693,1820.76,0.77605,0.40231,0.83784,0.94078,0.91464,0.94833,0.67373,1.0245,0.4766,0.91325,0.00062984,0.00062984,0.00062984
694,1823.14,0.77337,0.39959,0.83759,0.9406,0.91342,0.94936,0.67321,1.0251,0.47776,0.91319,0.00062786,0.00062786,0.00062786
695,1825.73,0.82845,0.42056,0.84519,0.94206,0.91515,0.95035,0.67544,1.01729,0.47301,0.91158,0.00062588,0.00062588,0.00062588
696,1828.73,0.7884,0.40451,0.84432,0.94155,0.92047,0.95032,0.67716,1.02436,0.4728,0.91024,0.0006239,0.0006239,0.0006239
697,1831.04,0.78684,0.40721,0.84048,0.93864,0.92044,0.95017,0.67836,1.0138,0.47205,0.90717,0.00062192,0.00062192,0.00062192
698,1833.46,0.78178,0.4057,0.8445,0.94444,0.91987,0.95067,0.66785,1.04787,0.476,0.91872,0.00061994,0.00061994,0.00061994
699,1835.85,0.75859,0.40233,0.84051,0.94413,0.91905,0.95114,0.67136,1.03403,0.47298,0.91459,0.00061796,0.00061796,0.00061796
700,1838.27,0.7836,0.39829,0.8455,0.93995,0.91474,0.95264,0.69431,0.96982,0.46268,0.89839,0.00061598,0.00061598,0.00061598
701,1840.58,0.78503,0.40849,0.84508,0.94175,0.91732,0.95315,0.695,0.97418,0.46393,0.89953,0.000614,0.000614,0.000614
702,1842.97,0.79648,0.41001,0.8462,0.94111,0.91314,0.95128,0.69501,0.97872,0.46414,0.90243,0.00061202,0.00061202,0.00061202
703,1845.38,0.8383,0.42782,0.85081,0.94257,0.91342,0.9525,0.6928,0.98047,0.46534,0.90322,0.00061004,0.00061004,0.00061004
704,1847.96,0.84557,0.4346,0.85201,0.94528,0.91342,0.953,0.67415,1.01791,0.47237,0.91253,0.00060806,0.00060806,0.00060806
705,1851.29,0.80106,0.41274,0.84208,0.93831,0.92035,0.95123,0.6701,1.02371,0.47532,0.91444,0.00060608,0.00060608,0.00060608
706,1853.76,0.80013,0.41412,0.84196,0.93831,0.92183,0.95083,0.67765,0.99829,0.46889,0.90869,0.0006041,0.0006041,0.0006041
707,1856.26,0.8218,0.41992,0.84904,0.93836,0.92266,0.95044,0.67393,1.01003,0.4699,0.91194,0.00060212,0.00060212,0.00060212
708,1858.89,0.81873,0.41957,0.84956,0.9417,0.91472,0.94992,0.67297,1.02346,0.47531,0.91478,0.00060014,0.00060014,0.00060014
709,1861.2,0.76707,0.40978,0.84348,0.94275,0.91247,0.95015,0.67865,1.00452,0.47192,0.91032,0.00059816,0.00059816,0.00059816
710,1863.58,0.77337,0.41958,0.84281,0.94534,0.91255,0.95013,0.66607,1.03523,0.48495,0.9163,0.00059618,0.00059618,0.00059618
711,1865.96,0.79073,0.41352,0.83597,0.94177,0.91715,0.95023,0.6642,1.0452,0.48673,0.91779,0.0005942,0.0005942,0.0005942
712,1868.31,0.78492,0.40961,0.83922,0.93743,0.91948,0.95057,0.67279,1.03205,0.48091,0.91589,0.00059222,0.00059222,0.00059222
713,1870.99,0.78958,0.41097,0.84347,0.94,0.91558,0.94972,0.66798,1.04218,0.486,0.91873,0.00059024,0.00059024,0.00059024
714,1873.31,0.81278,0.42333,0.85563,0.939,0.91948,0.94885,0.65107,1.07727,0.491,0.92908,0.00058826,0.00058826,0.00058826
715,1875.83,0.77175,0.40795,0.83411,0.94132,0.91666,0.94873,0.6569,1.05698,0.48795,0.9238,0.00058628,0.00058628,0.00058628
716,1878.26,0.78961,0.41863,0.8421,0.94188,0.91209,0.94942,0.66885,1.03416,0.48366,0.91666,0.0005843,0.0005843,0.0005843
717,1880.68,0.84,0.42576,0.84879,0.93978,0.91515,0.94891,0.66332,1.05545,0.48314,0.9206,0.00058232,0.00058232,0.00058232
718,1883.09,0.82281,0.42021,0.84908,0.94629,0.90762,0.94947,0.66917,1.04158,0.48182,0.9149,0.00058034,0.00058034,0.00058034
719,1885.52,0.79914,0.41252,0.84313,0.9447,0.90964,0.95004,0.67533,1.02579,0.47955,0.91072,0.00057836,0.00057836,0.00057836
720,1887.93,0.8291,0.42251,0.84738,0.94316,0.91212,0.95143,0.67445,1.03304,0.47891,0.91147,0.00057638,0.00057638,0.00057638
721,1890.24,0.75656,0.39954,0.84228,0.94361,0.91269,0.95128,0.66923,1.0434,0.47625,0.91393,0.0005744,0.0005744,0.0005744
722,1892.68,0.83243,0.41886,0.84951,0.9454,0.91342,0.9514,0.66142,1.05683,0.47933,0.92174,0.00057242,0.00057242,0.00057242
723,1895.37,0.79988,0.4105,0.84904,0.94056,0.91602,0.95108,0.65637,1.06917,0.48261,0.92671,0.00057044,0.00057044,0.00057044
724,1898.39,0.8336,0.42483,0.84397,0.94315,0.91515,0.95006,0.65918,1.06049,0.48402,0.92535,0.00056846,0.00056846,0.00056846
725,1900.76,0.78076,0.40814,0.84131,0.9421,0.91818,0.95011,0.66316,1.04479,0.48061,0.92151,0.00056648,0.00056648,0.00056648
726,1903.24,0.7717,0.39765,0.83896,0.94022,0.91917,0.95001,0.659,1.05503,0.48027,0.92617,0.0005645,0.0005645,0.0005645
727,1905.7,0.80894,0.40967,0.84641,0.93357,0.92474,0.95008,0.66411,1.04598,0.4805,0.92165,0.00056252,0.00056252,0.00056252
728,1908.1,0.7819,0.40109,0.837,0.93125,0.92069,0.95001,0.66914,1.03914,0.47784,0.91502,0.00056054,0.00056054,0.00056054
729,1910.53,0.78367,0.41058,0.84067,0.9371,0.92228,0.95,0.6685,1.04224,0.47578,0.91601,0.00055856,0.00055856,0.00055856
730,1912.93,0.76973,0.40076,0.83908,0.93924,0.92349,0.9502,0.67672,1.01621,0.46835,0.91066,0.00055658,0.00055658,0.00055658
731,1915.38,0.8288,0.42085,0.84936,0.93899,0.91939,0.94989,0.67486,1.01572,0.46851,0.91154,0.0005546,0.0005546,0.0005546
732,1917.74,0.72718,0.38602,0.83198,0.94099,0.92501,0.95027,0.66021,1.06222,0.47321,0.92722,0.00055262,0.00055262,0.00055262
733,1920.06,0.79903,0.40388,0.8478,0.94013,0.92442,0.94919,0.65565,1.08038,0.47381,0.9336,0.00055064,0.00055064,0.00055064
734,1922.68,0.7918,0.40538,0.84802,0.93901,0.92638,0.95189,0.66596,1.04874,0.47528,0.92263,0.00054866,0.00054866,0.00054866
